Price,Make,Model,YOM,Mileage (km),Gear,Fuel Type,Engine (cc),Vehicle Age,Condition,Has_AC,Has_PowerSteering,Has_PowerMirror,Has_PowerWindow,Option_Count
32000000,BMW,M Sport,2015.0,66000.0,Automatic,Petrol,3000.0,11.0,Used,1,1,1,1,4
9100000,BMW,520I,2003.0,161000.0,Automatic,Petrol,2200.0,23.0,Used,1,1,1,1,4
17800000,BMW,520D,2013.0,120000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
19000000,BMW,523i M5 MODIFIED,2011.0,141000.0,Automatic,Petrol,2500.0,15.0,Used,1,1,1,1,4
11800000,BMW,520D,2006.0,168000.0,Automatic,Diesel,2000.0,20.0,Used,1,1,1,1,4
22500000,BMW,520d,2014.0,80000.0,Automatic,Diesel,2000.0,12.0,Used,1,1,1,1,4
11900000,BMW,523i E60,2005.0,188000.0,Automatic,Petrol,2500.0,21.0,Used,1,1,1,1,4
9500000,BMW,320i,2009.0,140000.0,Automatic,Petrol,2000.0,17.0,Used,1,1,1,1,4
18500000,BMW,523i M Sport,2010.0,154000.0,Automatic,Petrol,2500.0,16.0,Used,1,1,1,1,4
18000000,BMW,523i F10,2010.0,132900.0,Automatic,Petrol,2500.0,16.0,Used,1,1,1,1,4
18000000,BMW,523i,2010.0,171000.0,Automatic,Petrol,2300.0,16.0,Used,1,1,1,1,4
21950000,BMW,520D F10 M Sport,2013.0,90000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
21500000,BMW,520D M Sport,2013.0,130000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
21050000,BMW,520D,2013.0,120000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
21250000,BMW,520D Three Options,2013.0,89000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
18900000,BMW,318i Luxury Line,2017.0,116000.0,Automatic,Petrol,1490.0,9.0,Used,1,1,1,1,4
21500000,BMW,318 M Sports,2017.0,122000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
7375000,BMW,320D E46,2000.0,211860.0,Manual,Diesel,2000.0,26.0,Used,0,0,0,0,0
19600000,BMW,520d M Sport,2012.0,148000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
17600000,BMW,520D,2012.0,120000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
17000000,BMW,118i,2010.0,40000.0,Automatic,Petrol,2000.0,16.0,Used,1,1,1,1,4
19000000,BMW,520D,2012.0,114000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
29000000,BMW,X5,2018.0,112500.0,Automatic,Petrol,1997.0,8.0,Used,1,1,1,1,4
32500000,BMW,520D,2016.0,48000.0,Automatic,Diesel,2000.0,10.0,Used,1,1,1,1,4
12500000,BMW,318i,2017.0,60000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
25500000,BMW,520D M Sport,2013.0,120000.0,Automatic,Diesel,2000.0,13.0,Used,1,1,1,1,4
19500000,BMW,520d,2012.0,139000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
7250000,BMW,320D E46,2000.0,211090.0,Manual,Diesel,2000.0,26.0,Used,0,0,0,0,0
18000000,BMW,318i Msport,2017.0,100000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,1,1,4
19800000,BMW,520D,2013.0,139000.0,Automatic,Diesel,1990.0,13.0,Used,1,1,1,1,4
19500000,BMW,520D F10,2012.0,208000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
9800000,BMW,BLUE 16,2010.0,87000.0,Automatic,Petrol,1590.0,16.0,Used,1,1,1,1,4
28500000,BMW,520d,2016.0,120000.0,Automatic,Diesel,2000.0,10.0,Used,1,1,1,1,4
27000000,BMW,318i,2018.0,102000.0,Automatic,Petrol,1500.0,8.0,Used,1,1,1,1,4
18950000,BMW,520D,2012.0,140000.0,Automatic,Diesel,2000.0,14.0,Used,1,1,1,1,4
26500000,BMW,218 I Gran Coupe Play,2024.0,4000.0,Automatic,Petrol,1500.0,2.0,Unregistered,1,1,1,1,4
23000000,BMW,520D MSPORT,2014.0,195000.0,Automatic,Diesel,2000.0,12.0,Used,1,1,1,1,4
17200000,BYD,Atto 3,2025.0,15000.0,Automatic,Other,1000.0,1.0,Used,1,1,1,1,4
6150000,Baic,X25,2018.0,96000.0,Automatic,Petrol,1500.0,8.0,Used,1,1,1,1,4
6165000,Baic,X25,2019.0,18900.0,Automatic,Petrol,1500.0,7.0,Used,1,1,1,1,4
6000000,Baic,X25,2017.0,120000.0,Automatic,Petrol,1500.0,9.0,Used,1,1,0,1,3
5850000,Baic,D20 Sedan,2018.0,86000.0,Automatic,Petrol,1500.0,8.0,Used,1,1,1,1,4
12500000,CAT,312,2001.0,9002.0,Manual,Diesel,2000.0,25.0,Unregistered,1,0,0,0,1
1390000,Chery,Qq,2006.0,90000.0,Manual,Petrol,800.0,20.0,Used,0,1,0,0,1
1450000,Chery,Qq,2006.0,135000.0,Manual,Petrol,1000.0,20.0,Used,1,1,1,1,4
1590000,Chery,QQ,2006.0,185000.0,Manual,Petrol,850.0,20.0,Used,0,1,1,1,3
750000,Chery,Qq,2008.0,126555.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
2389998,Chery,QQ,2007.0,108854.0,Automatic,Petrol,1000.0,19.0,Used,1,1,1,1,4
1675000,Chery,QQ,2006.0,150000.0,Manual,Petrol,800.0,20.0,Used,1,1,1,1,4
1950000,Chery,QQ,2009.0,114000.0,Manual,Petrol,812.0,17.0,Used,1,1,1,1,4
1650000,Chery,QQ,2011.0,66232.0,Manual,Petrol,800.0,15.0,Used,1,1,1,1,4
1985000,Chery,QQ,2006.0,500000.0,Automatic,Petrol,812.0,20.0,Used,1,1,1,1,4
1830000,Chery,QQ,2007.0,65230.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
2390000,Chery,QQ,2007.0,117211.0,Automatic,Petrol,812.0,19.0,Used,1,1,1,0,3
1500000,Chery,QQ,2005.0,157800.0,Manual,Petrol,811.0,21.0,Used,1,1,1,1,4
1525000,Chery,QQ,2008.0,72541.0,Manual,Petrol,812.0,18.0,Used,1,1,1,1,4
1575000,Chery,QQ,2008.0,1.0,Manual,Petrol,800.0,18.0,Used,1,1,0,1,3
1750000,Chery,QQ,2006.0,82000.0,Manual,Petrol,803.0,20.0,Used,1,1,1,1,4
1600000,Chery,QQ,2008.0,77000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
2250000,Chery,QQ3,2015.0,70000.0,Manual,Petrol,812.0,11.0,Used,1,1,1,1,4
1725000,Chery,Qq308,2007.0,38000.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
2390000,Chery,QQ,2007.0,108854.0,Automatic,Petrol,812.0,19.0,Used,1,1,1,1,4
2390000,Chery,QQ,2008.0,117116.0,Automatic,Petrol,812.0,18.0,Used,1,1,1,1,4
2390000,Chery,QQ,2007.0,108854.0,Automatic,Petrol,812.0,19.0,Used,1,1,1,1,4
2390000,Chery,QQ,2008.0,117116.0,Automatic,Petrol,812.0,18.0,Used,1,1,1,1,4
1700000,Chery,Qq,2008.0,98000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
1890000,Chery,QQ,2006.0,85000.0,Automatic,Petrol,812.0,20.0,Used,1,1,1,1,4
1575000,Chery,QQ,2009.0,66000.0,Manual,Petrol,800.0,17.0,Used,1,1,1,1,4
1590000,Chery,QQ,2007.0,76456.0,Manual,Petrol,812.0,19.0,Used,1,1,1,1,4
1575000,Chery,QQ 308,2007.0,76537.0,Manual,Petrol,812.0,19.0,Used,1,1,1,1,4
1800000,Chery,QQ,2009.0,38000.0,Manual,Petrol,800.0,17.0,Used,0,1,1,1,3
1790000,Chery,QQ,2011.0,85000.0,Manual,Petrol,800.0,15.0,Used,1,1,1,1,4
2450000,Chery,QQ,2015.0,127000.0,Manual,Petrol,800.0,11.0,Used,1,1,1,1,4
1695000,Chery,QQ 308,2007.0,140000.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
1985000,Chery,QQ,2006.0,50000.0,Automatic,Petrol,812.0,20.0,Used,1,1,1,1,4
1575000,Chery,QQ 308,2008.0,71000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
1595000,Chery,Qq,2007.0,76567.0,Manual,Petrol,812.0,19.0,Used,1,1,1,1,4
1575000,Chery,QQ,2005.0,96831.0,Manual,Petrol,800.0,21.0,Used,1,1,0,0,2
1725000,Chery,QQ,2007.0,38000.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
1700000,Chery,QQ,2008.0,150000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
2390000,Chery,QQ,2007.0,108854.0,Automatic,Petrol,812.0,19.0,Used,1,1,1,1,4
1600000,Chery,QQ,2008.0,77000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
1750000,Chery,QQ S11,2008.0,75192.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
2000000,Chery,QQ,2006.0,65000.0,Manual,Petrol,812.0,20.0,Used,1,1,0,1,3
1590000,Chery,QQ,2008.0,70000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
1675000,Chery,QQ,2007.0,11111.0,Manual,Petrol,800.0,19.0,Used,0,0,0,0,0
2200000,Chery,Qq,2006.0,112000.0,Manual,Petrol,800.0,20.0,Used,1,1,1,0,3
1635000,Chery,QQ,2007.0,86000.0,Manual,Petrol,800.0,19.0,Used,1,1,1,1,4
1650000,Chery,QQ,2008.0,107000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
1750000,Chery,QQ,2008.0,76000.0,Manual,Petrol,800.0,18.0,Used,1,1,1,1,4
3950000,Chevrolet,Beat LT,2012.0,107000.0,Manual,Petrol,1200.0,14.0,Used,1,1,1,1,4
4250000,Chevrolet,Cruze,2003.0,185000.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
3100000,Chevrolet,Aveo,2008.0,71000.0,Manual,Petrol,1200.0,18.0,Used,1,1,0,1,3
3100000,Chevrolet,Aveo,2007.0,163000.0,Manual,Petrol,1300.0,19.0,Used,1,1,1,1,4
4200000,Chevrolet,GM,2004.0,160000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4200000,Chevrolet,Cruze,2003.0,171000.0,Automatic,Petrol,1320.0,23.0,Used,1,1,1,1,4
4325000,Chevrolet,Aveo 5,2010.0,117000.0,Automatic,Petrol,1399.0,16.0,Used,1,1,1,1,4
3975000,Chevrolet,Cruze,2004.0,170100.0,Automatic,Petrol,1350.0,22.0,Used,1,1,1,1,4
4200000,Chevrolet,Cruze,2005.0,153000.0,Automatic,Petrol,1300.0,21.0,Used,1,1,1,1,4
4250000,Chevrolet,Optra Magnum,2011.0,96872.0,Manual,Petrol,1500.0,15.0,Used,1,1,1,1,4
3650000,Chevrolet,BEAT LT,2012.0,77900.0,Manual,Petrol,1200.0,14.0,Used,1,1,1,1,4
3790000,Chevrolet,Cruze Gm,2003.0,157250.0,Automatic,Petrol,1300.0,23.0,Used,1,1,1,1,4
4275000,Chevrolet,Aveo LS,2008.0,127000.0,Manual,Petrol,1400.0,18.0,Used,1,1,0,1,3
3900000,Chevrolet,Cruze,2005.0,119000.0,Automatic,Petrol,1300.0,21.0,Used,1,1,1,1,4
3375000,Chevrolet,Aveo,2008.0,12345.0,Manual,Petrol,1590.0,18.0,Used,1,1,1,1,4
3990000,Chevrolet,Cruze,2006.0,124000.0,Automatic,Petrol,1300.0,20.0,Used,1,1,1,1,4
4100000,Chevrolet,Cruze,2004.0,165000.0,Automatic,Petrol,1300.0,22.0,Used,0,0,0,0,0
3500000,Chevrolet,BEAT,2012.0,128000.0,Manual,Petrol,1200.0,14.0,Used,1,1,0,1,3
3985000,Chevrolet,Cruze,2002.0,110900.0,Automatic,Petrol,1320.0,24.0,Used,1,1,0,1,3
3675000,Chevrolet,Beat LT,2012.0,98336.0,Manual,Petrol,1200.0,14.0,Used,1,1,0,1,3
3875000,Chevrolet,Cruze,2004.0,126000.0,Automatic,Petrol,1500.0,22.0,Used,1,1,1,1,4
4050000,Chevrolet,Cruze,2005.0,140290.0,Automatic,Petrol,1300.0,21.0,Used,1,1,1,1,4
3950000,Chevrolet,Beat LT,2012.0,107000.0,Manual,Petrol,1200.0,14.0,Used,1,1,1,1,4
3550000,Chevrolet,Cruze,2004.0,180000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
3500000,Chevrolet,Cruze,2006.0,250000.0,Automatic,Petrol,1300.0,20.0,Used,0,0,1,0,1
2990000,Chevrolet,Beat,2011.0,122000.0,Manual,Petrol,1198.0,15.0,Used,1,1,0,1,3
4075000,Chevrolet,Cruze,2004.0,143000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4050000,Chevrolet,Cruze,2006.0,175000.0,Automatic,Petrol,1300.0,20.0,Used,1,1,1,1,4
3990000,Chevrolet,Cruze,2002.0,180000.0,Automatic,Petrol,1000.0,24.0,Used,0,0,0,0,0
3990000,Chevrolet,Cruze,2002.0,180000.0,Automatic,Petrol,1000.0,24.0,Used,1,1,1,1,4
3975000,Chevrolet,Cruze,2004.0,170100.0,Automatic,Petrol,1350.0,22.0,Used,1,1,1,1,4
4200000,Chevrolet,Cruze,2005.0,153000.0,Automatic,Petrol,1300.0,21.0,Used,1,1,1,1,4
4100000,Chevrolet,Cruze,2004.0,170442.0,Automatic,Petrol,1320.0,22.0,Used,0,0,0,0,0
4150000,Chevrolet,Cruze,2004.0,112000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4350000,Chevrolet,Chevvolat,2004.0,17000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4370000,Chevrolet,Cruze,2004.0,170000.0,Automatic,Petrol,1320.0,22.0,Used,1,1,1,1,4
3950000,Chevrolet,Cruze,2004.0,147000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
4200000,Chevrolet,Beat,2012.0,109000.0,Manual,Petrol,1200.0,14.0,Used,1,1,1,1,4
4400000,Chevrolet,Cruze,2004.0,160000.0,Automatic,Petrol,1300.0,22.0,Used,1,1,1,1,4
3950000,Chevrolet,Beat LT,2012.0,107000.0,Manual,Petrol,1200.0,14.0,Used,1,1,1,1,4
4050000,Chevrolet,Cruze,2004.0,98500.0,Automatic,Petrol,1320.0,22.0,Used,0,0,0,0,0
4350000,Chevrolet,CRUZE,2007.0,172000.0,Automatic,Petrol,1000.0,19.0,Used,1,1,1,1,4
3890000,Chevrolet,Cruze,2004.0,193000.0,Automatic,Petrol,1320.0,22.0,Used,1,1,1,0,3
3975000,Chevrolet,Cruze,2003.0,235160.0,Automatic,Petrol,1320.0,23.0,Used,1,1,0,1,3
4100000,Chevrolet,Cruze,2004.0,150000.0,Automatic,Petrol,1500.0,22.0,Used,1,1,1,1,4
3200000,Chevrolet,Beat,2011.0,140000.0,Manual,Petrol,1200.0,15.0,Used,1,1,0,1,3
5600000,Chrysler,Grand Voyager,2004.0,74000.0,Automatic,Petrol,3300.0,22.0,Used,1,1,1,1,4
8500000,Chrysler,300C,2007.0,107248.0,Automatic,Petrol,2995.0,19.0,Used,1,1,1,1,4
6250000,Chrysler,P T Cruiser,2007.0,103000.0,Automatic,Petrol,2400.0,19.0,Used,1,1,1,1,4
750000,Daewoo,Matiz,2001.0,90000.0,Automatic,Petrol,1400.0,25.0,Used,1,1,0,1,3
435000,Daewoo,Racer,1993.0,34858.0,Manual,Petrol,1500.0,33.0,Used,0,0,0,0,0
1150000,Daewoo,Racer,1993.0,48000.0,Manual,Petrol,1500.0,33.0,Used,0,0,0,0,0
1800000,Daewoo,Matiz,2001.0,135000.0,Automatic,Petrol,800.0,25.0,Used,1,1,1,1,4
3275000,Daewoo,LEGANZA,2002.0,192015.0,Automatic,Petrol,1600.0,24.0,Used,1,0,0,0,1
2250000,Daewoo,Nubira,2000.0,128000.0,Manual,Petrol,1500.0,26.0,Used,1,1,1,1,4
750000,Daewoo,Espero,1993.0,10.0,Manual,Petrol,1300.0,33.0,Used,1,1,1,1,4
1300000,Daewoo,Cielo,1996.0,186085.0,Manual,Petrol,1500.0,30.0,Used,1,1,0,1,3
1490000,Daewoo,Espero,1999.0,195000.0,Manual,Petrol,1300.0,27.0,Used,0,1,0,1,2
1825000,Daewoo,Lanos,2000.0,136000.0,Manual,Petrol,1500.0,26.0,Used,1,1,1,1,4
1250000,Daewoo,Matiz,1999.0,137000.0,Manual,Petrol,800.0,27.0,Used,1,0,0,0,1
1975000,Daewoo,Lanos,2001.0,100000.0,Manual,Petrol,1500.0,25.0,Unregistered,1,1,0,1,3
1750000,Daewoo,Matiz,2001.0,100000.0,Automatic,Petrol,800.0,25.0,Used,1,1,0,1,3
775000,Daewoo,Espero,1993.0,123562.0,Manual,Petrol,1500.0,33.0,Used,1,1,1,1,4
1925000,Daewoo,Lanos Korea,2006.0,136000.0,Manual,Petrol,2000.0,20.0,Used,1,1,1,1,4
1650000,Daewoo,Lanos,2003.0,201000.0,Manual,Petrol,1500.0,23.0,Used,1,1,1,1,4
1650000,Daewoo,Cielo,1999.0,150000.0,Manual,Petrol,1300.0,27.0,Used,1,1,0,1,3
1950000,Daewoo,Matiz,1999.0,70000.0,Manual,Petrol,800.0,27.0,Used,1,0,0,0,1
6250000,Daihatsu,MIRA,2024.0,9.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
7350000,Daihatsu,Tanto,2023.0,8100.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
6450000,Daihatsu,Mira,2024.0,5674.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
2000000,Daihatsu,Mira,2024.0,1050.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
5300000,Daihatsu,Mira LA300 Pleo,2015.0,116100.0,Automatic,Petrol,660.0,11.0,Used,1,1,0,1,3
8250000,Daihatsu,Tanto,2024.0,340.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
6400000,Daihatsu,Mira L Grade SA Lll,2024.0,7000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,0,1,3
6550000,Daihatsu,Mira ES SA Ill,2025.0,1000.0,Automatic,Petrol,650.0,1.0,Unregistered,1,1,1,1,4
5400000,Daihatsu,Mira X Grade,2015.0,102000.0,Automatic,Petrol,660.0,11.0,Used,1,1,1,1,4
3000000,Daihatsu,Mira,2024.0,1050.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,0,3
6290000,Daihatsu,Mira L Safety,2023.0,17900.0,Automatic,Petrol,660.0,3.0,Used,1,1,0,1,3
8190000,Daihatsu,Taft G,2024.0,5200.0,Automatic,Hybrid,650.0,2.0,Unregistered,1,1,1,1,4
6590000,Daihatsu,Mira LSA3 Safety,2024.0,1290.0,Automatic,Hybrid,650.0,2.0,Used,1,1,1,1,4
6925000,Daihatsu,Mira X Limited Sa3,2025.0,28.0,Automatic,Petrol,658.0,1.0,Unregistered,1,1,1,1,4
5950000,Daihatsu,Mira L SA3 Import,2024.0,4000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
5475000,Daihatsu,Mira,2016.0,70300.0,Automatic,Petrol,650.0,10.0,Used,1,1,1,1,4
7790000,Daihatsu,Boon Same Passo,2023.0,7900.0,Automatic,Petrol,1000.0,3.0,Unregistered,1,1,1,1,4
1650000,Daihatsu,Charade,1993.0,140000.0,Manual,Petrol,1000.0,33.0,Used,1,1,0,0,2
7550000,Daihatsu,MIRA G GRADE ANNIVERSARY,2025.0,4000.0,Automatic,Petrol,650.0,1.0,Unregistered,1,1,1,1,4
8450000,Daihatsu,TAFT,2024.0,5000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
6200000,Daihatsu,Mira G Grade,2017.0,78500.0,Automatic,Petrol,650.0,9.0,Used,1,1,1,1,4
6775000,Daihatsu,Mira X Limited SA3,2024.0,1600.0,Automatic,Petrol,658.0,2.0,Unregistered,1,1,1,1,4
7350000,Daihatsu,TAFT,2023.0,3000.0,Automatic,Petrol,660.0,3.0,Unregistered,0,0,0,0,0
11300000,Daihatsu,Thor,2024.0,2000.0,Automatic,Petrol,1000.0,2.0,Unregistered,1,1,1,1,4
6650000,Daihatsu,Mira L,2024.0,2400.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
6400000,Daihatsu,MIRA ES L GRADE,2024.0,12.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
6775000,Daihatsu,Mira,2024.0,6399.0,Automatic,Petrol,650.0,2.0,Used,0,0,0,0,0
5650000,Daihatsu,Mira X Limited,2017.0,70000.0,Automatic,Petrol,650.0,9.0,Used,1,1,1,1,4
6275000,Daihatsu,Mira Safety SA 3 L,2023.0,14000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,0,1,3
6750000,Daihatsu,Mira ES X Limited LA350S,2024.0,2100.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
8150000,Daihatsu,Taft,2024.0,7000.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
6475000,Daihatsu,Mira ES L,2025.0,1000.0,Automatic,Petrol,650.0,1.0,Unregistered,1,1,0,1,3
7550000,Daihatsu,Mira G Limited,2025.0,3.0,Automatic,Petrol,658.0,1.0,Used,0,0,0,0,0
8195000,Daihatsu,Taft G Chrome,2024.0,7200.0,Automatic,Petrol,650.0,2.0,Used,0,0,0,0,0
6750000,Daihatsu,Mira ES X LTD,2023.0,7300.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
8650000,Daihatsu,TAFT,2024.0,280.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
6000000,Daihatsu,Mira ES,2024.0,38000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
5290000,Daihatsu,Mira,2016.0,105000.0,Manual,Petrol,650.0,10.0,Used,1,1,1,1,4
8650000,Daihatsu,Tanto,2025.0,2500.0,Automatic,Petrol,660.0,1.0,Used,1,1,1,1,4
6795000,Daihatsu,Mira SA3 X Safety,2025.0,3000.0,Automatic,Petrol,650.0,1.0,Unregistered,1,1,1,1,4
1975000,Daihatsu,Mira,1997.0,145000.0,Manual,Petrol,800.0,29.0,Used,0,0,0,0,0
6600000,Daihatsu,Mira ES L SAIII Safety,2024.0,2400.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
8150000,Daihatsu,Taft G MoonRoof,2024.0,7000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,1,1,4
6850000,Daihatsu,MIRA X LIMITED LED,2024.0,1400.0,Automatic,Petrol,660.0,2.0,Used,0,0,0,0,0
5400000,Daihatsu,Mira,2016.0,53000.0,Automatic,Petrol,660.0,10.0,Used,1,1,0,1,3
6390000,Daihatsu,Mira ES L Grade,2023.0,9000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
6190000,Daihatsu,Mira L Grade,2024.0,5188.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,0,1,3
6850000,Daihatsu,MIRA X Grade,2024.0,3000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
6290000,Daihatsu,Mira Eis LSA3,2023.0,3000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,0,1,3
6350000,Daihatsu,MIRA ES L,2024.0,3669.0,Automatic,Petrol,660.0,2.0,Used,1,1,1,1,4
5950000,Daihatsu,Mira L SA3 Import IMPORT,2024.0,4000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
6150000,Daihatsu,Mira L Grade,2024.0,3420.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,0,1,3
7850000,Daihatsu,Taft,2023.0,120000.0,Automatic,Petrol,660.0,3.0,Used,1,1,1,1,4
6990000,Daihatsu,Mira G Limited,2024.0,3500.0,Automatic,Petrol,650.0,2.0,Used,1,1,1,1,4
6500000,Daihatsu,Mira ES L,2024.0,3347.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,0,1,3
8100000,Daihatsu,Tanto,2025.0,1000.0,Automatic,Petrol,650.0,1.0,Used,0,0,0,0,0
7600000,Daihatsu,Mira ES G Limited,2023.0,9700.0,Automatic,Petrol,650.0,3.0,Unregistered,0,0,0,0,0
6250000,Daihatsu,MIRA L GRADE,2024.0,1500.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
6800000,Daihatsu,Mira X Limited LED Safety,2024.0,17000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
7150000,Daihatsu,Copen,2016.0,42000.0,Automatic,Petrol,660.0,10.0,Used,1,1,1,1,4
6390000,Daihatsu,Mira X IMPORT,2024.0,3000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
8050000,Daihatsu,TAFT,2023.0,46000.0,Automatic,Petrol,660.0,3.0,Used,1,1,1,1,4
5900000,Daihatsu,Mira Es L Safety,2024.0,3000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
7290000,Daihatsu,MIRA ES G LIMITED,2023.0,6000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
3100000,Daihatsu,Mira,2001.0,123456.0,Automatic,Petrol,1000.0,25.0,Used,1,1,0,0,2
6320000,Daihatsu,MIRA ES SAFETY,2025.0,12.0,Automatic,Petrol,660.0,1.0,Used,0,0,0,0,0
7600000,Daihatsu,Mira,2022.0,12060.0,Automatic,Petrol,660.0,4.0,Used,1,1,1,1,4
6650000,Daihatsu,Mira ES,2023.0,1900.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,0,1,3
5450000,Daihatsu,Mira LA300S,2015.0,110813.0,Automatic,Petrol,650.0,11.0,Used,1,1,0,1,3
6400000,Daihatsu,Mira,2023.0,36000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
2890000,Daihatsu,Charade G200,1997.0,156200.0,Manual,Petrol,1300.0,29.0,Used,1,1,1,1,4
6600000,Daihatsu,Mira X Limited,2023.0,12000.0,Automatic,Petrol,660.0,3.0,Unregistered,1,1,1,1,4
7800000,Daihatsu,Taft,2023.0,13000.0,Automatic,Petrol,660.0,3.0,Used,1,0,1,1,3
8395000,Daihatsu,Taft G Chrome Venture,2025.0,11000.0,Automatic,Petrol,660.0,1.0,Unregistered,1,1,1,1,4
7295000,Daihatsu,Mira G SA3 Safety,2024.0,6000.0,Automatic,Petrol,650.0,2.0,Unregistered,1,1,1,1,4
7500000,Daihatsu,Thor,2018.0,68000.0,Automatic,Petrol,1000.0,8.0,Used,1,1,1,1,4
8750000,Daihatsu,TAFT G TURBO DARK CHROME VENTURE,2024.0,400.0,Automatic,Petrol,650.0,2.0,Used,0,0,0,0,0
5375000,Daihatsu,Mira,2016.0,79000.0,Automatic,Petrol,650.0,10.0,Used,0,0,0,0,0
6690000,Daihatsu,Mira X Limited,2024.0,3000.0,Automatic,Petrol,660.0,2.0,Unregistered,1,1,1,1,4
7550000,Daihatsu,TANTO,2023.0,14323.0,Automatic,Petrol,650.0,3.0,Used,1,1,1,1,4
3250000,Daihatsu,Mira,2001.0,168000.0,Manual,Petrol,1000.0,25.0,Used,1,1,1,1,4
11750000,Daihatsu,Rocky G Premium,2023.0,11200.0,Automatic,Petrol,1200.0,3.0,Unregistered,1,1,1,1,4
6350000,Daihatsu,Move Custom GR Sport LED Turbo,2017.0,110000.0,Automatic,Petrol,660.0,9.0,Used,1,1,1,1,4
6750000,Daihatsu,Mira X Grade,2025.0,10000.0,Automatic,Petrol,660.0,1.0,Unregistered,1,1,1,1,4
